Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
"55.715559, -2.403535",11/10/2019,41.3,34.8,38.6,30.2,,0,0,0,11.4,226.29,,28.9,86.6,79.75,Overcast
"55.715559, -2.403535",11/11/2019,42.9,37.7,40,31.2,,0.11,0,0,23,220.83,34.4,26.5,76.3,90.62,"Rain, Overcast"
"55.715559, -2.403535",11/12/2019,44.9,35.7,40.6,30.6,,0.39,0,0,15,296.67,33.3,25.2,68.1,89.76,"Rain, Partially cloudy"
"55.715559, -2.403535",11/13/2019,38.4,30.3,34.7,23.4,,0,0,0,12.7,219.71,,30.7,42.7,89.12,Partially cloudy
"55.715559, -2.403535",11/14/2019,42,35,38.7,29.5,,0.01,0,0,13.9,269.17,31.1,27.3,52.3,87.46,"Rain, Partially cloudy"
"55.715559, -2.403535",11/15/2019,45.8,40.4,43.5,32.7,,0.38,0,0,16.1,47.5,34.4,23,65.9,89.28,"Rain, Partially cloudy"
"55.715559, -2.403535",11/16/2019,44.9,42,43.4,36.4,,0.25,0,0,12.7,189.58,,16.4,77.5,93.85,"Rain, Overcast"
"55.715559, -2.403535",11/17/2019,44.7,36.6,40.2,30.4,,0.26,0,0,8,282.88,,25.9,77.3,92.64,"Rain, Overcast"
"55.715559, -2.403535",11/18/2019,42.2,28.5,35.3,21.5,,0,0,0,10.3,290.83,,30.3,28.9,81.23,Partially cloudy
"55.715559, -2.403535",11/19/2019,33.2,25.1,29.3,20.2,,0,0,0,9.1,222.5,,30.7,50.5,91.1,Partially cloudy
"55.715559, -2.403535",11/20/2019,41.3,30,36.1,26,,0.01,0,0,11.4,155.42,20.8,17.7,62.6,87.65,"Rain, Partially cloudy"
"55.715559, -2.403535",11/21/2019,43.1,36.8,39.7,30.9,,0,0,0,12.7,93.71,,25.2,70.1,84.72,Partially cloudy
"55.715559, -2.403535",11/22/2019,44.7,38.4,41.3,33.2,,0.04,0,0,10.3,56.67,,12.8,70.4,94.62,"Rain, Partially cloudy"
"55.715559, -2.403535",11/23/2019,46.7,42.2,45.9,37.2,,0.36,0,0,17.2,68.33,,4.6,88.7,98.72,"Rain, Overcast"
"55.715559, -2.403535",11/24/2019,47.6,42.2,45.6,39.3,,0.24,0,0,8.1,86.58,,2.6,91.7,98.55,"Rain, Overcast"
"55.715559, -2.403535",11/25/2019,47.6,39.5,44.5,37,,0.02,0,0,10.3,138.38,,4,88.4,98.68,"Rain, Overcast"
"55.715559, -2.403535",11/26/2019,48.5,44.9,47.2,42,,0.24,0,0,9.2,84.58,,1.5,94.1,99.63,"Rain, Overcast"
"55.715559, -2.403535",11/27/2019,47.4,35.7,43.5,33.1,,0.02,0,0,13.9,200.54,,4,88.8,99.1,"Rain, Overcast"
"55.715559, -2.403535",11/28/2019,47.6,36.8,42.3,29.5,,0.6,0,0,18.3,122.08,35.8,19,60,89.37,"Rain, Partially cloudy"
"55.715559, -2.403535",11/29/2019,40.4,29.9,35.9,22.7,,0,0,0,10.3,291.67,,29.9,25.8,82.92,Partially cloudy
"55.715559, -2.403535",11/30/2019,38.4,24.9,30.1,20.1,,0.01,0,0,5.8,251.54,,24.8,58.1,93.72,"Rain, Partially cloudy"
"55.715559, -2.403535",12/01/2019,37.7,25.1,31.3,19.7,,0,0,0,11.4,247.17,,29.6,28,88.87,Partially cloudy
"55.715559, -2.403535",12/02/2019,41.3,31.4,37.5,23.4,,0,0,0,12.7,222.08,,26.3,79.5,93.35,Overcast
"55.715559, -2.403535",12/03/2019,43.1,38.4,41.1,30,,0.08,0,0,25.2,222.5,34.4,26.3,66.6,88.91,"Rain, Partially cloudy"
"55.715559, -2.403535",12/04/2019,46.7,39.3,43.7,31.7,,0,0,0,27.4,220.88,34.4,28.8,67.2,88.66,Partially cloudy
"55.715559, -2.403535",12/05/2019,54.8,40.2,46,31.7,,0.02,0,0,29.9,225.42,43.8,27,75.4,86.77,"Rain, Overcast"
"55.715559, -2.403535",12/06/2019,53.7,43.1,49,38.7,,0.17,0,0,19.4,242.92,35.3,29.1,62,86.93,"Rain, Partially cloudy"
"55.715559, -2.403535",12/07/2019,49.4,40.4,46.1,37.6,,0.04,0,0,29.9,227.08,45,23.3,74.7,91.28,"Rain, Partially cloudy"
"55.715559, -2.403535",12/08/2019,51,39.5,43.1,30.1,,0.06,0,0,29.9,233.33,43.9,24.9,49.6,83.7,"Rain, Partially cloudy"
"55.715559, -2.403535",12/09/2019,42.2,31.2,38.3,26.7,,0.02,0,0,18.4,275.83,37.6,27.7,32.9,78.75,"Rain, Partially cloudy"
"55.715559, -2.403535",12/10/2019,52.9,33.2,42.8,28.7,,0.2,0,0,27.5,217.08,50.2,21.7,79.8,88.23,"Rain, Overcast"
"55.715559, -2.403535",12/11/2019,41.3,35.7,38.2,25.5,,0.16,0,0,24.1,226.67,37.6,25.2,39.4,84.47,"Rain, Partially cloudy"
"55.715559, -2.403535",12/12/2019,37.7,32.3,35.4,24.1,,0,0,0,19.4,173.96,31.1,17.7,72.3,93.96,Partially cloudy
"55.715559, -2.403535",12/13/2019,43.8,34.8,39,28.9,,0.47,0,0,19.4,271.25,,26.3,57.7,90.36,"Rain, Partially cloudy"
"55.715559, -2.403535",12/14/2019,41.1,35.9,38.2,25.3,,0.01,0,0,28.8,230.42,38.7,26.1,69.4,82.6,"Rain, Partially cloudy"
"55.715559, -2.403535",12/15/2019,38.6,32.1,34.5,24.3,,0,0,0,20.8,217.04,34.1,24.5,44.6,87.97,Partially cloudy
"55.715559, -2.403535",12/16/2019,41.3,32.1,36.4,26,,0.01,0,0,20.8,200.13,31.3,26.7,57.9,90.62,"Rain, Partially cloudy"
"55.715559, -2.403535",12/17/2019,40.4,30.3,35.2,25,,0.01,0,0,15,220.21,28.9,27.1,66.9,91.17,"Rain, Partially cloudy"
"55.715559, -2.403535",12/18/2019,42.2,30.8,35.1,25,,0,0,0,13.9,160.5,32.2,17,67.5,94.55,Partially cloudy
"55.715559, -2.403535",12/19/2019,48.5,41.1,45,37.2,,0.08,0,0,16.1,141,32.7,19.2,73.4,95.02,"Rain, Partially cloudy"
"55.715559, -2.403535",12/20/2019,47.4,40.4,43.4,33.8,,0.12,0,0,15,200.5,,25.4,69.6,90.95,"Rain, Partially cloudy"
"55.715559, -2.403535",12/21/2019,41.1,35.7,38.3,31.2,,0,0,0,15,166.67,,19.4,64.1,94.84,Partially cloudy
"55.715559, -2.403535",12/22/2019,41.3,34.8,38.3,29.7,,0,0,0,6.9,250.13,,10.8,83.5,96.63,Overcast
"55.715559, -2.403535",12/23/2019,45.8,35.7,41.6,33.1,,0.01,0,0,18.3,226.29,31.1,29.5,74.2,90.08,"Rain, Partially cloudy"
"55.715559, -2.403535",12/24/2019,42.9,35.7,39.5,31.5,,0.01,0,0,12.7,250.83,,27.6,88.3,90.75,"Rain, Overcast"
"55.715559, -2.403535",12/25/2019,44,33,37.4,28.8,,0.03,0,0,11.4,254.21,,25.1,77.3,94.11,"Rain, Overcast"
"55.715559, -2.403535",12/26/2019,42.2,34.1,39,32.1,,0.01,0,0,9.2,88.83,,24.9,68.7,92.91,"Rain, Partially cloudy"
"55.715559, -2.403535",12/27/2019,47.6,41.1,43.7,37.4,,0.08,0,0,12.7,178.04,25.3,15.8,95.4,93.58,"Rain, Overcast"
"55.715559, -2.403535",12/28/2019,50.3,48.5,49.3,41.2,,0,0,0,28.8,226.75,36.9,28.2,83.5,84.61,Overcast
"55.715559, -2.403535",12/29/2019,49.4,48.3,48.8,39.8,,0,0,0,34.4,226.25,46,23.3,95.8,86.45,Overcast
"55.715559, -2.403535",12/30/2019,48.5,36.8,45.6,30,,0.02,0,0,26.4,241.67,37.3,20.3,83.5,88.82,"Rain, Overcast"
"55.715559, -2.403535",12/31/2019,39.5,32.3,34.7,25.6,,0,0,0,9.1,239.42,,29.5,37.8,89.91,Partially cloudy
"55.715559, -2.403535",01/01/2020,44.9,33,41.2,27.7,,0.01,0,0,27.4,222.54,36.9,16.5,96.2,88.19,"Rain, Overcast"
"55.715559, -2.403535",01/02/2020,50.3,44.9,47.3,34.7,,0.03,0,0,39,223.75,42.6,25.4,85.8,86.01,"Rain, Overcast"
"55.715559, -2.403535",01/03/2020,48.5,36.8,41.7,30.6,,0.01,0,0,16.1,254.58,32.2,26.5,56.8,78.86,"Rain, Partially cloudy"
"55.715559, -2.403535",01/04/2020,48.5,44,45.5,36.9,,0,0,0,19.4,240,32.2,30,86.6,84.08,Overcast
"55.715559, -2.403535",01/05/2020,49.4,44.7,47.3,38.2,,0,0,0,24.1,230,35.8,30,82,85.15,Overcast
"55.715559, -2.403535",01/06/2020,47.6,40.4,45.4,32.7,,0.04,0,0,28.8,220,44.9,27.9,72.7,84.21,"Rain, Partially cloudy"
"55.715559, -2.403535",01/07/2020,53.7,40.4,48.4,32.3,,0.03,0,0,44.9,221.25,48.2,22.2,85.8,85.38,"Rain, Overcast"
"55.715559, -2.403535",01/08/2020,49.2,33,40.9,29.8,,0.03,0,0,20.8,234.17,41.3,21.3,46.6,81.14,"Rain, Partially cloudy"
"55.715559, -2.403535",01/09/2020,39.5,35.7,37.4,28.4,,0.47,0.39,0.39,11.4,176.25,,20.4,82.6,92.82,"Snow, Overcast"
"55.715559, -2.403535",01/10/2020,45.8,30.5,37,23.9,,0.01,0,0.39,33.3,230.54,45.9,28,64.8,89.85,"Rain, Partially cloudy"
"55.715559, -2.403535",01/11/2020,51.9,42,48.4,36,,0.18,0,0,42.4,225.96,59.9,23.5,73.8,88,"Rain, Partially cloudy"
"55.715559, -2.403535",01/12/2020,43.8,33.9,38.7,28.5,,0,0,0,16.1,230.71,28.9,27.5,39.8,87,Partially cloudy
"55.715559, -2.403535",01/13/2020,45.6,34.8,40,27.9,,0.02,0,0,33.3,192.54,43,23.9,52.6,88.09,"Rain, Partially cloudy"
"55.715559, -2.403535",01/14/2020,42.2,36.8,38.7,27.7,,0.16,0,0,24.1,214.58,44.7,22.5,53.4,86.39,"Rain, Partially cloudy"
"55.715559, -2.403535",01/15/2020,44,38.4,41.4,27.2,,0,0,0,33.3,224.58,46.3,27.9,45.5,75.58,Partially cloudy
"55.715559, -2.403535",01/16/2020,49.4,40.2,44,32,,0.03,0,0,23,191.67,35.6,23.5,59.6,84.69,"Rain, Partially cloudy"
"55.715559, -2.403535",01/17/2020,43.1,34.1,38.8,30.2,,0.04,0,0,20.8,233.33,32.4,27.1,53.9,87.52,"Rain, Partially cloudy"
"55.715559, -2.403535",01/18/2020,41.3,33,37.3,26,,0,0,0,15,254.5,34.4,30.4,33.7,79.92,Partially cloudy
"55.715559, -2.403535",01/19/2020,39.5,30.8,35.4,23.9,,0,0,0,20.8,224.29,34.4,29.2,73.7,86.65,Partially cloudy
"55.715559, -2.403535",01/20/2020,44.9,36.8,40.3,26.8,,0,0,0,19.6,220,30,28.9,70.1,85.91,Partially cloudy
"55.715559, -2.403535",01/21/2020,51.2,42,45.3,36,,0,0,0,12.7,220.83,,28.9,76.3,90.72,Overcast
"55.715559, -2.403535",01/22/2020,52.8,42.9,47.4,38.1,,0,0,0,12.7,228.46,,28.8,84.7,91.19,Overcast
"55.715559, -2.403535",01/23/2020,48.3,37.7,43.7,35.3,,0.01,0,0,16.1,228.33,28.9,23.9,90.4,89.68,"Rain, Overcast"
"55.715559, -2.403535",01/24/2020,49.4,41.3,44.9,35.1,,0,0,0,16.1,218.33,23,28.1,88.7,89.93,Overcast
"55.715559, -2.403535",01/25/2020,45.2,42.2,43.6,34.1,,0,0,0,21.9,221.67,35.8,27,95,87.83,Overcast
"55.715559, -2.403535",01/26/2020,44.9,30.8,40.4,29.1,,0.03,0,0,19.4,210.83,32.2,22.4,68.3,88.06,"Rain, Partially cloudy"
"55.715559, -2.403535",01/27/2020,41.1,29.9,35.4,25,,0.02,1.16,1.16,21.9,202.92,34.4,27.6,52.9,89.71,"Snow, Partially cloudy"
"55.715559, -2.403535",01/28/2020,38.9,33.9,36.3,25.6,,0.01,0,0.92,17.2,218.79,33.3,29.1,56.9,87.51,"Rain, Partially cloudy"
"55.715559, -2.403535",01/29/2020,46.7,35,40.3,26.5,,0.08,0,0.52,24.1,229.58,35.8,28.3,60.2,86.3,"Rain, Partially cloudy"
"55.715559, -2.403535",01/30/2020,51.2,44,47,34.9,,0.02,0,0,34.4,233.75,49.3,29.7,80.2,80.22,"Rain, Overcast"
"55.715559, -2.403535",01/31/2020,51.9,42.9,48,36.5,,0.02,0,0,31,227.92,38.2,28.1,57.8,85.62,"Rain, Partially cloudy"
"55.715559, -2.403535",02/01/2020,48.3,39.5,44.6,35.3,,0.07,0,0,33.3,230.88,42.2,25.2,67.5,86.39,"Rain, Partially cloudy"
"55.715559, -2.403535",02/02/2020,44,33.2,39,30.6,,0.08,0,0,13.9,218.04,32.2,24.6,71.8,96.3,"Rain, Partially cloudy"
"55.715559, -2.403535",02/03/2020,45.8,35.9,41.2,25.9,,0.09,0,0,23,241.25,42.4,22.7,43.6,80.12,"Rain, Partially cloudy"
"55.715559, -2.403535",02/04/2020,47.4,36.6,40.9,27.1,,0.01,0,0,24.1,288,37.8,27.6,52,74.76,"Rain, Partially cloudy"
"55.715559, -2.403535",02/05/2020,44.9,33,38.5,27.3,,0,0,0,12.7,229.21,32.2,26.7,65.2,87.29,Partially cloudy
"55.715559, -2.403535",02/06/2020,46.5,32.3,39.6,29.9,,0,0,0,12.7,234.33,11.8,22.9,78.5,87.03,Overcast
"55.715559, -2.403535",02/07/2020,43.9,27.2,35.9,26.9,,0.01,0,0,12.7,170.79,0,13.7,54.8,83.69,"Rain, Partially cloudy"
"55.715559, -2.403535",02/08/2020,45.8,38.4,43.3,28.8,,0,0,0,33.3,205.42,52.1,20.2,56.8,80.09,Partially cloudy
"55.715559, -2.403535",02/09/2020,49.4,39.3,45.6,29.8,,0.75,0,0,32.2,227.08,56.5,15.3,66.3,85.73,"Rain, Partially cloudy"
"55.715559, -2.403535",02/10/2020,40.4,33.9,36.9,22.1,,0.12,3.35,3.35,26.4,235.83,37.9,26.1,50.9,83.58,"Snow, Partially cloudy"
"55.715559, -2.403535",02/11/2020,37.7,33.2,36,20.7,,0.32,1.77,5.12,25.3,240.42,45.2,20,41.1,85.37,"Snow, Partially cloudy"
"55.715559, -2.403535",02/12/2020,37.7,29.9,35.1,22.6,,0.08,0,5.12,24.1,236.33,42.2,27.5,41.7,82.93,"Rain, Partially cloudy"
"55.715559, -2.403535",02/13/2020,41.3,29,36.8,24.1,,0.12,0,4.59,17.2,111.33,31.1,20.2,71.5,94.59,"Rain, Partially cloudy"
"55.715559, -2.403535",02/14/2020,46.7,33.9,40,27.9,,0.01,0,1.71,25.2,224.71,46.1,21,52.9,90.25,"Rain, Partially cloudy"
"55.715559, -2.403535",02/15/2020,49.4,34.8,42.9,29.7,,0.39,0,0,31,195.04,48.7,16.5,61.8,89.39,"Rain, Partially cloudy"
"55.715559, -2.403535",02/16/2020,44.7,39.5,41.7,28.1,,0.2,0,0,35.5,213.75,57.6,21,63.7,77.91,"Rain, Partially cloudy"
"55.715559, -2.403535",02/17/2020,47.6,36.8,42,27.3,,0,0,0,40.2,234.17,55.5,24.7,55.3,76.01,Partially cloudy
"55.715559, -2.403535",02/18/2020,44.8,35.9,38.8,25.9,,0.02,0,0,23,232.5,38,28.3,53.9,81.28,"Rain, Partially cloudy"
"55.715559, -2.403535",02/19/2020,46.5,35.9,40.5,26.6,,0,0,0,21.9,223.33,36.9,27.1,68.5,84.02,Partially cloudy
"55.715559, -2.403535",02/20/2020,47.6,35,41.1,24.7,,0.13,0,0,25.2,237.92,37,28.2,56.2,87.45,"Rain, Partially cloudy"
"55.715559, -2.403535",02/21/2020,47.6,37.5,44.2,28.2,,0.02,0,0,34.4,221.25,52.8,20.1,77.5,87.94,"Rain, Overcast"
"55.715559, -2.403535",02/22/2020,48.3,35.9,40.1,23.8,,0.39,0,0,32.2,243.75,55,25.1,48.4,80.77,"Rain, Partially cloudy"
"55.715559, -2.403535",02/23/2020,43.1,35,38.3,28.5,,0.03,0,0,26.4,250.42,37.7,28.7,62.6,84.08,"Rain, Partially cloudy"
"55.715559, -2.403535",02/24/2020,36.8,32.3,34.7,23.4,,0.41,0.39,0.39,17.2,178.79,35.8,14.4,76.5,95.82,"Snow, Overcast"
"55.715559, -2.403535",02/25/2020,41.3,32.1,36.3,25,,0.01,0,0.39,16.1,245,,31,50.3,86.17,"Rain, Partially cloudy"
"55.715559, -2.403535",02/26/2020,41.3,31.7,35.4,23.4,,0,0,0,19.4,253.33,31.8,30.4,45.7,80.77,Partially cloudy
"55.715559, -2.403535",02/27/2020,41.1,30.8,35.6,24.7,,0,0,0,19.4,255.25,35.8,29.6,39.1,79.79,Partially cloudy
"55.715559, -2.403535",02/28/2020,40.4,34.1,36.9,24.7,,0.08,0,0,17.2,189.54,30,23.6,79.8,90.64,"Rain, Overcast"
"55.715559, -2.403535",02/29/2020,47.6,33.2,40.5,24,,0.02,0,0,25.2,189.58,40.2,22,67.9,86.61,"Rain, Partially cloudy"
"55.715559, -2.403535",03/01/2020,44,35,39.3,25.8,,0.32,0,0,36.9,227.08,47.5,20.3,64.8,83.56,"Rain, Partially cloudy"
"55.715559, -2.403535",03/02/2020,42.9,32.3,36.6,23.4,,0,0,0,20.8,225,30.9,30.5,46.4,84.24,Partially cloudy
"55.715559, -2.403535",03/03/2020,50.1,33.2,39.5,25.1,,0,0,0,15,246.25,24.2,30.1,49.1,81.22,Partially cloudy
"55.715559, -2.403535",03/04/2020,46.5,30.5,37.6,25.1,,0.01,0,0,10.3,239.83,,27,59.3,81.16,"Rain, Partially cloudy"
"55.715559, -2.403535",03/05/2020,47.4,27.6,36.7,23.8,,0,0,0,9.1,178.96,,23.1,54.2,83.59,Partially cloudy
"55.715559, -2.403535",03/06/2020,47.4,32.3,39.4,31,,0.01,0,0,15,231.04,,20.1,75.5,83.36,"Rain, Overcast"
"55.715559, -2.403535",03/07/2020,50.1,34.8,44,28.7,,0.02,0,0,34.4,213.75,46.8,21.3,92,90.48,"Rain, Overcast"
"55.715559, -2.403535",03/08/2020,49.4,36.8,44.5,30.2,,0.04,0,0,31,231.25,43.6,27.1,48.7,82.79,"Rain, Partially cloudy"
"55.715559, -2.403535",03/09/2020,49.4,34.1,40.8,29.7,,0.02,0,0,20.8,225.04,43.8,26.8,59.6,88.42,"Rain, Partially cloudy"
"55.715559, -2.403535",03/10/2020,51.2,40.4,46.7,33,,0.12,0,0,25.2,241.67,36.9,25.3,61.7,77.69,"Rain, Partially cloudy"
"55.715559, -2.403535",03/11/2020,47.6,35.7,40.9,26.9,,0.02,0,0,29.9,228.75,35.9,20.7,62.6,85.19,"Rain, Partially cloudy"
"55.715559, -2.403535",03/12/2020,44,32.3,37.7,20.8,,0.24,0,0,33.3,241.25,40.5,19.7,60.1,88.28,"Rain, Partially cloudy"
"55.715559, -2.403535",03/13/2020,42.2,35.9,39,28.5,,0.12,0,0,16.1,140.42,,20.7,67.8,79.39,"Rain, Partially cloudy"
"55.715559, -2.403535",03/14/2020,48.3,35.9,42.9,30.2,,0.01,0,0,25.2,175.83,40.7,22.4,85,87.59,"Rain, Overcast"
"55.715559, -2.403535",03/15/2020,50.3,39.3,45.1,34,,0.04,0,0,28.8,241.29,39.3,27.8,58.3,80.74,"Rain, Partially cloudy"
"55.715559, -2.403535",03/16/2020,45.8,33.9,41.2,28.6,,0,0,0,34.4,216.71,41.9,28.6,60.6,82.35,Partially cloudy
"55.715559, -2.403535",03/17/2020,52.8,42.2,46,35.3,,0.21,0,0,21.9,234.13,41.4,20.5,64.2,81.55,"Rain, Partially cloudy"
"55.715559, -2.403535",03/18/2020,44.7,34.1,40.1,28.9,,0.4,0,0,16.1,243.38,34.8,29.1,58.4,80.19,"Rain, Partially cloudy"
"55.715559, -2.403535",03/19/2020,46.5,31.7,38.1,26,,0,0,0,9.2,213,28.9,27,51,79.2,Partially cloudy
"55.715559, -2.403535",03/20/2020,45.8,32.3,38.9,26.7,,0,0,0,13.9,96.96,,27.6,50.1,80.99,Partially cloudy
"55.715559, -2.403535",03/21/2020,44.9,35.7,39.8,28.9,,0,0,0,18.3,106.67,19.7,28.4,65,74.03,Partially cloudy
"55.715559, -2.403535",03/22/2020,50.1,29.6,38.9,26.4,,0,0,0,15,187.71,30,24.3,45.2,75.88,Partially cloudy
"55.715559, -2.403535",03/23/2020,53,29.6,41.4,23.5,,0,0,0,18.3,213.42,33.3,26.4,56.7,67.61,Partially cloudy
"55.715559, -2.403535",03/24/2020,54.8,43.1,48.2,37.3,,0,0,0,29.9,217.63,38.7,24.7,83.7,67,Overcast
"55.715559, -2.403535",03/25/2020,57.3,43.8,49.2,36.8,,0,0,0,25.2,228.79,33.6,21.8,57.6,74.08,Partially cloudy
"55.715559, -2.403535",03/26/2020,45.6,39.5,43.3,37.6,,0,0,0,10.3,95.83,,4.8,94.4,97.29,Overcast
"55.715559, -2.403535",03/27/2020,44.9,40.4,42.1,35,,0.01,0,0,13.9,68.63,,11.6,93.4,94.23,"Rain, Overcast"
"55.715559, -2.403535",03/28/2020,44.9,36.8,40.3,27.7,,0.01,0,0,20.8,102.08,35.8,23.3,62.9,76.82,"Rain, Partially cloudy"
"55.715559, -2.403535",03/29/2020,43.1,35.9,39.4,27.3,,0.02,0,0,19.4,162.17,,28.2,90,58.54,"Rain, Overcast"
"55.715559, -2.403535",03/30/2020,51,40.2,44.5,33.5,,0.01,0,0,17.2,182.08,,28.4,64.5,69.46,"Rain, Partially cloudy"
"55.715559, -2.403535",03/31/2020,48.3,40.4,44.1,37.1,,0,0,0,9.2,292.54,,30,97.5,71.84,Overcast
"55.715559, -2.403535",04/01/2020,50.3,41.1,45,36.5,,0,0,0,16.1,267.08,30.6,30.3,88.7,72.61,Overcast
"55.715559, -2.403535",04/02/2020,51.2,35,45.2,27.8,,0,0,0,25.2,265.42,45.2,27.1,65,64.57,Partially cloudy
"55.715559, -2.403535",04/03/2020,45.8,31.7,39.4,23.9,,0.01,0,0,13.9,244.17,,28.7,73.7,78.36,"Rain, Partially cloudy"
"55.715559, -2.403535",04/04/2020,51,35.9,44.9,33.2,,0,0,0,23,205,33.3,28.5,68.2,79.67,Partially cloudy
"55.715559, -2.403535",04/05/2020,62.8,38.4,52.3,35.2,,0,0,0,25.2,159.71,36.9,28.2,48,62.38,Partially cloudy
"55.715559, -2.403535",04/06/2020,57.5,40.4,51.9,37.2,,0,0,0,26.4,223.25,41.4,27.7,55,66.07,Partially cloudy
"55.715559, -2.403535",04/07/2020,58.4,35.9,46.9,29.6,,0,0,0,19.4,225.13,30,23,43.1,73.83,Partially cloudy
"55.715559, -2.403535",04/08/2020,62,39.5,49.9,33.9,,0,0,0,18.3,218.71,32.2,24.1,64,72.35,Partially cloudy
"55.715559, -2.403535",04/09/2020,51.2,41.3,44.7,35.1,,0.01,0,0,11.4,93.29,,14.7,90.8,89.24,"Rain, Overcast"
"55.715559, -2.403535",04/10/2020,63.7,40.4,50.4,37.2,,0,0,0,9.2,193.54,,9,67.5,84.67,Partially cloudy
"55.715559, -2.403535",04/11/2020,62.9,48.5,55.8,46.6,,0,0,0,20.8,241.71,33.6,19.6,51.6,64.48,Partially cloudy
"55.715559, -2.403535",04/12/2020,51.2,41.1,47.3,32,,0,0,0,21.9,121.33,36.9,24.9,78.4,72.63,Overcast
"55.715559, -2.403535",04/13/2020,42.2,31.2,39.4,30.4,,0,0,0,19.4,68.75,31.1,27.5,86.2,60.33,Overcast
"55.715559, -2.403535",04/14/2020,54.8,28.5,42.1,21.3,,0,0,0,18.3,236.29,28.9,24.2,48.4,73.07,Partially cloudy
"55.715559, -2.403535",04/15/2020,62.7,37.5,49.6,31.5,,0,0,0,13.8,256.71,,21.6,32.6,70.33,Partially cloudy
"55.715559, -2.403535",04/16/2020,49.2,41.3,46.2,38.9,,0,0,0,15,72.42,24.2,26.8,84.9,80.17,Overcast
"55.715559, -2.403535",04/17/2020,49.4,38.4,44.4,32.6,,0,0,0,15,76.67,,19.8,85,80.87,Overcast
"55.715559, -2.403535",04/18/2020,49.4,37.5,43,32.9,,0,0,0,13.9,87.08,,28.4,74.1,70.56,Partially cloudy
"55.715559, -2.403535",04/19/2020,54.8,35.9,45.1,31,,0,0,0,16.1,76.58,24.2,24.2,60.8,76.66,Partially cloudy
"55.715559, -2.403535",04/20/2020,53.9,35.9,45.1,31.9,,0,0,0,20.8,61.25,31.1,22,43.1,78.36,Partially cloudy
"55.715559, -2.403535",04/21/2020,54.8,39.3,46.8,33.1,,0,0,0,21.9,55.42,32.2,25.1,32.6,78.19,Partially cloudy
"55.715559, -2.403535",04/22/2020,56.4,42,48.2,36.2,,0,0,0,15,44.17,,19.6,54.4,81.45,Partially cloudy
"55.715559, -2.403535",04/23/2020,58.4,42.2,48.4,37.8,,0,0,0,12.7,63.33,,19.5,73.8,74.11,Partially cloudy
"55.715559, -2.403535",04/24/2020,62.7,33.9,46.7,30.6,,0,0,0,13.8,167.04,,23.6,62,73.06,Partially cloudy
"55.715559, -2.403535",04/25/2020,60.2,39.3,47.7,36.1,,0,0,0,11.4,106.38,,9.7,71.1,83.46,Partially cloudy
"55.715559, -2.403535",04/26/2020,58.2,41.3,50,37.4,,0,0,0,13.8,265.58,32.2,21,49.5,67.82,Partially cloudy
"55.715559, -2.403535",04/27/2020,52.1,35.7,45,30,,0,0,0,13.8,187.5,17.2,30.3,45.4,70.09,Partially cloudy
"55.715559, -2.403535",04/28/2020,51.9,38.5,44.6,34.2,,0,0,0,11.4,168.33,,28.8,73.7,73.82,Partially cloudy
"55.715559, -2.403535",04/29/2020,48.5,39.3,43.6,38,,0.02,0,0,16.1,128.71,31.1,26.7,93.3,83.28,"Rain, Overcast"
"55.715559, -2.403535",04/30/2020,53,38.6,46.4,35.1,,0.05,0,0,10.3,100.08,,18.2,69.2,84.08,"Rain, Partially cloudy"
"55.715559, -2.403535",05/01/2020,56.5,39.5,47.7,37.2,,0.01,0,0,11.4,244.5,,20.9,81.6,81.41,"Rain, Overcast"
"55.715559, -2.403535",05/02/2020,56,42.9,50.2,39.5,,0,0,0,10,227.13,,29.7,74.4,71.66,Partially cloudy
"55.715559, -2.403535",05/03/2020,51.8,40.1,46.8,38.4,,0.02,0,0,9.9,79.25,,16.6,79.1,85.96,"Rain, Overcast"
"55.715559, -2.403535",05/04/2020,50.8,38.4,46.1,35.3,,0.06,0,0,11.5,63.92,,19.1,68.9,83.26,"Rain, Partially cloudy"
"55.715559, -2.403535",05/05/2020,52.3,32.9,43.6,29.4,,0,0,0,10.9,163.42,,26.1,53,76.95,Partially cloudy
"55.715559, -2.403535",05/06/2020,59.3,32,46.4,28.3,,0,0,0,9.9,189.58,,24.6,10,67.81,Clear
"55.715559, -2.403535",05/07/2020,64.2,34.4,51.3,37.7,,0,0,0,14.6,245.75,31.1,21.5,61.1,67.98,Partially cloudy
"55.715559, -2.403535",05/08/2020,63,49.7,55.5,47.6,,0.01,0,0,11.7,286.21,,22.1,69.9,75.71,"Rain, Partially cloudy"
"55.715559, -2.403535",05/09/2020,64.3,44.1,55.2,46.4,,0,0,0,12.4,205.75,,25.5,75.9,77.19,Overcast
"55.715559, -2.403535",05/10/2020,48.1,35.5,42.2,27.8,,0.07,0,0,21.6,25.04,36.9,21.9,66.9,71.98,"Rain, Partially cloudy"
"55.715559, -2.403535",05/11/2020,49.8,34.8,42.2,26.5,,0,0,0,15,254.71,,28.9,67,58.52,Partially cloudy
"55.715559, -2.403535",05/12/2020,55.2,37.3,44.6,31.5,,0.02,0,0,15.2,265.46,33.1,28.5,72.1,67,"Rain, Partially cloudy"
